set,source_file,message,final_label
train,airdata_logs.xlsx,Cannot track subject: No image. Please retry.,286
train,airdata_logs.xlsx,Cannot track subject: Subject too Large. Move Away and retry.,103
train,airdata_logs.xlsx,Cannot track subject: Subject too Small. Get Closer and retry.,103
train,airdata_logs.xlsx,Capture Failed. Cannot enter Pano mode.,272
train,airdata_logs.xlsx,Capture Failed. Distance limit exceeded. Cannot shoot panorama.,111
train,airdata_logs.xlsx,Capture Failed. Insufficient storage space. Cannot shoot panorama.,111
train,airdata_logs.xlsx,Capture Failed. Shooting interrupted.,38
train,airdata_logs.xlsx,Capture Failed. Shooting is currently not permitted.,38
train,airdata_logs.xlsx,Capture Failed. Stick movement detected. Panorama has stopped.,460
train,airdata_logs.xlsx,Capture Failed. The gimbal is moving. Cannot shoot panorama.,354
train,airdata_logs.xlsx,"Check whether propellers are installed correctly. If the propellers are installed correctly and the aircraft still cannot takeoff, a motor error may exist. Contact DJI Support for assistance (Code: 30252).",457
train,airdata_logs.xlsx,Color display in Liveview is enhanced. Videos and photos will still be shot in D-Log mode.,248
train,airdata_logs.xlsx,Compass abnormal. Solution: 1. Ensure there are no magnets or metal objects near the aircraft. The ground or walls may contain metal. Move away from sources of interference before attempting flight. 2. Calibrate Compass Before Takeoff.,426
train,airdata_logs.xlsx,Compass data error. Please contact DJI Support.,82
train,airdata_logs.xlsx,Compass direction is not the same with IMU.,94
train,airdata_logs.xlsx,Compass error. Solution: Move away from ground magnetic interference.,196
train,airdata_logs.xlsx,"Compass error, calibration required.",440
train,airdata_logs.xlsx,Compass Error. Compass data error. Please check the Compass installation and interference.,62
train,airdata_logs.xlsx,Compass Error. Compass data error. Please contact DJI Support.,82
train,airdata_logs.xlsx,Compass Error. Compass data error. Please contact DJI Support. Compass disconnected,82
train,airdata_logs.xlsx,Compass Error. Compass direction is not the same with IMU.,94
train,airdata_logs.xlsx,Compass Error. Compass disconnected.,62
train,airdata_logs.xlsx,Compass Error. Compass error. Solution: Move away from ground magnetic interference.,196
train,airdata_logs.xlsx,Compass Error. Compass Error. Compass data error. Please contact DJI Support.,82
train,airdata_logs.xlsx,Compass Error. Compass Error. Compass disconnected.,519
train,airdata_logs.xlsx,Compass Error. Compass interference. Please move the aircraft away from potential interference source or calibrate the compass.,238
train,airdata_logs.xlsx,Compass Error. Compass Redundancy Switch.,19
train,airdata_logs.xlsx,Compass Error. Exit P-GPS Mode.,11
train,airdata_logs.xlsx,Compass Error. Magnetic Field Interference. Exit P-GPS Mode.,11
train,airdata_logs.xlsx,Compass Interference. Temp Max Altitude: nnn.,72
train,airdata_logs.xlsx,Compass Redundancy Switch.,19
train,airdata_logs.xlsx,Critical low battery voltage (Code: 30035).,520
train,airdata_logs.xlsx,Critically Low Battery. Aircraft Landing.,243
train,airdata_logs.xlsx,Critically Low Power. Aircraft Landing. Throttle up to reduce the speed of descent and use sticks to avoid obstacles.,356
train,airdata_logs.xlsx,Critically Low Voltage. Aircraft will land.,521
train,airdata_logs.xlsx,CrystalSky is too hot. Cool down the monitor to prevent overheating.,183
train,airdata_logs.xlsx,Current elevation above nnn (nnn). Fly with caution (Code: 30153).,180
train,airdata_logs.xlsx,Descending. Exited Visual Avoidance System.,3
train,airdata_logs.xlsx,Detecting subject.,262
train,airdata_logs.xlsx,Distance limit enabled. Fly safely.,446
train,airdata_logs.xlsx,Downward altitude sensor data error. Please contact DJI Support for help.,338
train,airdata_logs.xlsx,Downward ambient light too low. Obstacle avoidance unavailable. Fly with caution.,24
train,airdata_logs.xlsx,Downward ambient light too low. Obstacle avoidance unavailable. Fly with caution. Backward ambient light too low. Backward obstacle avoidance unavailable. Only infrared sensors available. Fly with caution.,24
train,airdata_logs.xlsx,Downward infrared sensor failure. Land as soon as possible.,308
train,airdata_logs.xlsx,Downward sensor error. Aircraft unstable at low altitude. Please fly with caution.,132
train,airdata_logs.xlsx,Downward vision sensor calibration error. Auto calibration in progress (Code: 180003).,492
train,airdata_logs.xlsx,Drag a box around or tap a target on screen. Then tap Go.,293
train,airdata_logs.xlsx,Ensure control sticks are centered during takeoff (Code: 30138).,264
train,airdata_logs.xlsx,Entered Cruise Control mode. Press C1 or C2 to exit.,199
train,airdata_logs.xlsx,Error: Course angle control error. Please ensure the propellers are installed on the correct motors.,216
train,airdata_logs.xlsx,Excessive gimbal vibration. Check whether gimbal can rotate freely (Code: 40004).,28
train,airdata_logs.xlsx,Executing waypoint mission.,386
train,airdata_logs.xlsx,Exited Cruise Control mode.,322
train,airdata_logs.xlsx,Exited Hyperlapse mode.,333
train,airdata_logs.xlsx,Extra payload detected. Max altitude and distance set. Fly with caution (Code: 30232).,522
train,airdata_logs.xlsx,Extra payload detected. Return aircraft to an area nearby the home point promptly and fly in a wind-free environment to ensure flight safety (Code: 30232).,523
train,airdata_logs.xlsx,Failed to cancel Return to Home.,87
train,airdata_logs.xlsx,Failed to lower or pack up landing gear. Take care of your gimbal when landing.,221
train,airdata_logs.xlsx,Failed to take off. Check the USB connection with aircraft. Contact DJI Support if this error persists after restarting.,167
train,airdata_logs.xlsx,Flight altitude exceeds nnn. May violate local policies and regulations. Ensure you have obtained proper airspace authorization.,185
train,airdata_logs.xlsx,"Flight control mode error, cannot start recording QuickShot.",168
train,airdata_logs.xlsx,Flight distance may exceed line-of-sight. Fly with caution.,313
train,airdata_logs.xlsx,Flight height too low.,138
train,airdata_logs.xlsx,Flight mode configuration: A/P/S. Current flight mode: RTK.,276
train,airdata_logs.xlsx,Fly with caution. Compass abnormal. Solution: 1. Ensure there are no magnets or metal objects near the aircraft. The ground or walls may contain metal. Move away from sources of interference before attempting flight.,426
train,airdata_logs.xlsx,Forward vision sensor calibration error. Auto calibration in progress (Code: 180001).,320
train,airdata_logs.xlsx,Forward vision sensor error. Contact DJI Support for assistance (Code: 180018).,514
train,airdata_logs.xlsx,GEO Zone Info: The target area is in an Altitude Zone. Flight altitude restricted to nnn.,299
train,airdata_logs.xlsx,Gimbal calibrating (Code: 30217).,150
train,airdata_logs.xlsx,Gimbal motor overloaded. Check whether gimbal can rotate freely (Code: 40003).,28
train,airdata_logs.xlsx,Gimbal Roll Limit Reached.,384
train,airdata_logs.xlsx,Gimbal stuck. Check whether gimbal lock is removed and ensure gimbal can rotate freely (Code: 40002).,104
train,airdata_logs.xlsx,GPS module error. Restart aircraft (Code: 30049).,342
train,airdata_logs.xlsx,GPS signal low. Aircraft unable to auto hover and takeoff restricted. Move to environment with adequate light. Unlocking takeoff restrictions not recommended (Code: 30239).,357
train,airdata_logs.xlsx,GPS signal weak. Fly with caution. Aircraft in Altitude Zone. Max altitude set to nnn (Code: 30014).,378
train,airdata_logs.xlsx,Gyroscope initialization failed. Restart aircraft (Code: 30045).,355
train,airdata_logs.xlsx,"High-altitude flight, aircraft braking distance is extended, flight time is shortened. Fly with caution (Code: 30238).",524
train,airdata_logs.xlsx,Home point updated.,166
train,airdata_logs.xlsx,Impact detected. Aircraft stopped. Restart aircraft (Code: 30236).,13
train,airdata_logs.xlsx,IMU attitude restricted. Ensure aircraft is level (Code: 30082).,220
train,airdata_logs.xlsx,IMU calibration required. Calibrate IMU (Code: 30050).,100
train,airdata_logs.xlsx,IMU not calibrated. Calibrate IMU (Code: 30055).,100
train,airdata_logs.xlsx,IMU warming up. Wait before taking off (Code: 30072).,190
train,airdata_logs.xlsx,Incompatible firmware version. Go to Profile > Settings to update firmware (Code: 30224).,251
train,airdata_logs.xlsx,Landing Protection Activated. Aircraft will decelerate during landing.,258
train,airdata_logs.xlsx,Lighting environment too dark. Vision System unavailable. Fly with caution (Code: 180037).,14
train,airdata_logs.xlsx,Live stream video frame rate less than 9Hz. Fly with caution.,271
train,airdata_logs.xlsx,Loading database failed. Geo-awareness function degraded (Code: 1B070002).,147
train,airdata_logs.xlsx,Low battery. Recharge promptly (Code: 30079).,212
train,airdata_logs.xlsx,Manned aircraft too close. Fly at a safe altitude (Code: 30181).,35
train,airdata_logs.xlsx,Min Waypoint Distance: nnn (nnn).,257
train,airdata_logs.xlsx,Mobile device CPU fully loaded. Related performance will be affected.,137
train,airdata_logs.xlsx,Motor is idling (lost or missing propeller).,467
train,airdata_logs.xlsx,Motor nnn propeller detached or installed incorrectly (0x16080029).,427
train,airdata_logs.xlsx,Motor Obstructed. Propulsion output is limited to ensure the health of the battery.,468
train,airdata_logs.xlsx,"Motor speed error. Land or return to home promptly. After powering off the aircraft, replace the propeller on the beeping ESC. If the issue persists, contact DJI Support (Code: 30246).",107
train,airdata_logs.xlsx,Motors Started.,97
train,airdata_logs.xlsx,Navigation system error. Restart aircraft (Code: 35008).,525
train,airdata_logs.xlsx,Navigation system error. Restart aircraft (Code: 35009).,449
train,airdata_logs.xlsx,Navigation system error. Restart aircraft (Code: 35014).,449
train,airdata_logs.xlsx,Navigation system error. Restart aircraft (Code: 35015).,449
train,airdata_logs.xlsx,Navigation system error. Restart aircraft (Code: 35024).,449
train,airdata_logs.xlsx,Navigation system error. Restart aircraft (Code: 35061).,449
train,airdata_logs.xlsx,Navigation system error. Restart aircraft (Code: 35103).,449
train,airdata_logs.xlsx,Navigation system error. Restart aircraft (Code: 35104).,449
train,airdata_logs.xlsx,Navigation system error. Restart aircraft (Code: 35112).,449
train,airdata_logs.xlsx,Navigation system error. Restart aircraft (Code: 35123).,449
train,airdata_logs.xlsx,Navigation system error. Restart aircraft (Code: 35147).,525
train,airdata_logs.xlsx,Navigation system error. Restart aircraft (Code: 35149).,449
train,airdata_logs.xlsx,No GPS signal. Aircraft unable to hover. Fly with caution (Code: 30008).,129
train,airdata_logs.xlsx,No GPS signal. Unable to hover. Fly with caution (Code: 30007).,129
train,airdata_logs.xlsx,No GPS signal. Unable to take off. Move to an open area or exit flight tutorial (Code: 30065).,236
train,airdata_logs.xlsx,No GPS. Return to Home failed. Return the aircraft to home manually (Code: 60016).,383
train,airdata_logs.xlsx,"Not Allowed to change Aircraft Mode. If needed, enable it in Main Controller Settings.",32
train,airdata_logs.xlsx,Payload mode enabled. Max altitude and distance set. Fly with caution (Code: 30230).,105
train,airdata_logs.xlsx,Payload mode enabled. Max altitude set to nnn and max distance set to nnn to ensure flight safety (Code: 30230).,526
train,airdata_logs.xlsx,Payload mode enabled. Return the aircraft to an area nearby the home point promptly to ensure flight safety (Code: 30229).,227
train,airdata_logs.xlsx,Propeller guard or extra payload detected. Flight performance will be affected. Fly with caution.,450
train,airdata_logs.xlsx,Propeller rotating too fast. Wind resistance affected. Return to home and land promptly. Check whether propeller on beeping ESC is warped or damaged (Code: 30246).,388
train,airdata_logs.xlsx,Recharge promptly (Code: 120732).,195
train,airdata_logs.xlsx,Remote Controller Right Dial Locked. Lightly press it to adjust.,421
train,airdata_logs.xlsx,Remote ID error. Connect to network to obtain mobile device location. Flying without broadcasting required remote ID messages may violate local regulations (Code: 1B080001).,425
train,airdata_logs.xlsx,Remote ID error. Connect to network to obtain mobile device location. Flying without broadcasting required remote ID messages may violate local regulations (Code: 30334).,425
train,airdata_logs.xlsx,Remote ID error. Contact DJI Support (Code: 1B080002).,128
train,airdata_logs.xlsx,Restart aircraft (Code: 35nnn).,374
train,airdata_logs.xlsx,Restart aircraft and DJI Fly (Code: 30226).,135
train,airdata_logs.xlsx,RTH Altitude: nnn.,36
train,airdata_logs.xlsx,RTK Base Station Data Not Received.,424
train,airdata_logs.xlsx,RTK Base Station Data Not Received. Please make sure base station antenna is connected to the correct port.,424
train,airdata_logs.xlsx,Running Flight Simulator. Restart aircraft to take off (Code: 30086).,315
train,airdata_logs.xlsx,SD card speed low. Change card (Code: 10028).,171
train,airdata_logs.xlsx,"Sprayer turned OFF, spray rate was nnn liters/min.",1
train,airdata_logs.xlsx,"Sprayer turned OFF, sprayed nnn at nnn liters/min.",1
train,airdata_logs.xlsx,Sprayer turned ON.,240
train,airdata_logs.xlsx,Strong Interference to Aircraft. Signal interruption may be more likely. Fly with caution.,428
train,airdata_logs.xlsx,Strong wind warning. Aircraft unable to fly stably. Lower altitude immediately and manually return to home (Code: 30149).,90
train,airdata_logs.xlsx,Strong wind warning. Aircraft unable to return to home automatically. Lower altitude immediately and return to home manually (Code: 120596).,90
train,airdata_logs.xlsx,Strong wind. Fly with caution (Code: 30149).,141
train,airdata_logs.xlsx,Switched to gimbal free mode. Use the RC to control aircraft yaw.,184
train,airdata_logs.xlsx,TapFly Flight Ended. Landing Gear Lowered.,493
train,airdata_logs.xlsx,Target lost. QuickShots stopped (Code: 800018).,398
